"ID","AGE.x","AGEnum","RACE.x","GENDER.x","INCOME.x","EDUCATION.x","DEGREE.x","TWS.x","COURSE.x","SELFTITLE.x","LICENSE.x","COURSETIME.x","BIOTIME.x","KNOWcorrect","KNOWcertain","KNOWcorrmed","KNOWcorravg","KNOWcertmed","KNOWcertavg","CWDAL.x","BATS.x","PPEREQ.x","EHD.x","DARWIN.x","POPRED.x","POPPLAN.x","SURVEY.x","VACCINE.x","PREVAL.x","DIVERSE.x","CONSEQ.x","CLIMATE.x","EDREQ.x","INFO.x","HANDSON.x","attCONCERN","attMGMT","attEDU","ATTconcern","ATTmanage","ATTeducate","SDATE.x","STIME.x","EDATE.x","ETIME.x","PROG.x","DURATION.x","FINISHED.x","RECDATE.x","RECTIME.x","QSCORE.x","DOB.x","RESIDENT.x","ZIPCODE.x","RACE.y","ETHNICITY.x","GENDER.y","INCOME.y","EDUCATION.y","DEGREE.y","TWS.y","COURSE.y","COURSETIME.y","SELFTITLE.y","BIOTIME.y","ACTIVITY.x","ACTIVITYfill.x","othACTIVITY.x","AFFILIATE.x","AFFILIATEfill.x","othAFFILIATE.x","CONTACT.x","FIELD.x","COLLECT.x","HANDLE.x","STATE.x","PPE.x","PPETIME.x","COUNTIES.x","LICENSE.y","PIGS.x","BRUCE.x","CWD.x","FLUAL.x","FLU.x","COVID.x","COVIDSPILL.x","RABIESAL.x","RABIES.x","TURKEY.x","CWDAL.y","BATS.y","PPEREQ.y","EHD.y","DARWIN.y","POPRED.y","POPPLAN.y","SURVEY.y","VACCINE.y","PREVAL.y","DIVERSE.y","CONSEQ.y","CLIMATE.y","EDREQ.y","INFO.y","HANDSON.y","ACCESS.x","SOURCE.x","SOURCEfill.x","othSOURCE.x","INTEREST.x","FREEINFO.x","FREEINFOfill.x","othFREEINFO.x","TOPICS.x","TOPICSfill.x","othTOPICS.x","QSNCS.x","AGE.y","AGEbin.x","LOCATION.x","nSOURCE","nCOUNTIES","noSOURCE","PRACscore","PRACrisk","SDATE.y","STIME.y","EDATE.y","ETIME.y","PROG.y","DURATION.y","FINISHED.y","RECDATE.y","RECTIME.y","QSCORE.y","DOB.y","RESIDENT.y","ZIPCODE.y","RACE","ETHNICITY.y","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITY.y","ACTIVITYfill.y","othACTIVITY.y","AFFILIATE.y","AFFILIATEfill.y","othAFFILIATE.y","CONTACT.y","FIELD.y","COLLECT.y","HANDLE.y","STATE.y","PPE.y","PPETIME.y","COUNTIES.y","LICENSE","PIGS.y","BRUCE.y","CWD.y","FLUAL.y","FLU.y","COVID.y","COVIDSPILL.y","RABIESAL.y","RABIES.y","TURKEY.y","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS.y","SOURCE.y","SOURCEfill.y","othSOURCE.y","INTEREST.y","FREEINFO.y","FREEINFOfill.y","othFREEINFO.y","TOPICS.y","TOPICSfill.y","othTOPICS.y","QSNCS.y","AGE","AGEbin.y","LOCATION.y","nFREEINFO","nTOPICS"
"R_7S8gsXkFEDSVmTj",1,42,1,1,0,1,1,0,1,0,1,1,0,8,9,1,1,0,1,"Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Agree","Agree","Neutral","Disagree","Neutral","Disagree","Disagree","Agree","Agree","Neutral",0,4,2,0,1,1,"6/3/2024","6:16:00 AM","6/3/2024","6:26:00 AM",100,600,1,"6/3/2024","6:26:00 AM",1,1982,"Yes","36832","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","No","<1 year","Education","Education","","Professional Societies or Associations","Professional Societies or Associations","",1,1,0,0,NA,1,"",0,"Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","I don't kNow","TRUE","Bites","Incinerate","Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Agree","Strongly Agree","Neutral","Disagree","Neutral","Strongly Disagree","Disagree","Agree","Agree","Neutral","Yes",0,"Other","Extension ","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Vector borne diseases,One Health","Vector borne diseases,One Health","","",42,"40–49","Lee County",1,1,1,3,1,"6/3/2024","6:16:00 AM","6/3/2024","6:26:00 AM",100,600,1,"6/3/2024","6:26:00 AM",1,1982,"Yes","36832","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","No","<1 year","Education","Education","","Professional Societies or Associations","Professional Societies or Associations","","Weekly",50,"No","No","","No","","Lee","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","I don't kNow","TRUE","Bites","Incinerate","Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Agree","Strongly Agree","Neutral","Disagree","Neutral","Strongly Disagree","Disagree","Agree","Agree","Neutral","Yes","Other","Other","Extension ",1,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Vector borne diseases,One Health","Vector borne diseases,One Health","","",42,"40–49","Lee County",3,2
"R_7S9cVAL8ogGop5N",1,54,1,1,0,1,1,1,1,1,1,0,0,5,8,0,0,0,0,"Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree",2,3,2,0,0,1,"5/17/2024","5:19:00 AM","5/17/2024","5:28:00 AM",90,552,0,"8/17/2024","5:28:00 AM",0.699999988,1970,"Yes","36024","White","No","Male","$100,001+","Graduate or Professional School","Yes","Yes","Yes",">10 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","",0,0,0,0,NA,0,"Always (100%)",0,"Yes","TRUE","I don't kNow","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","I don't kNow","Incinerate","Disagree","Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Agree","Strongly Agree","Agree","",0,"","","","","","","","","","",54,"50–59","Elmore County",1,1,1,0,0,"5/17/2024","5:19:00 AM","5/17/2024","5:28:00 AM",90,552,0,"8/17/2024","5:28:00 AM",0.699999988,1970,"Yes","36024","White","No","Male","$100,001+","Graduate or Professional School","Yes","Yes","Yes",">10 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Rarely",10,"No","No","","Yes","Always (100%)","Elmore","Yes","TRUE","I don't kNow","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","I don't kNow","Incinerate","Disagree","Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Agree","Strongly Agree","Agree","","","","",NA,"","","","","","","",54,"50–59","Elmore County",1,1
"R_7SM8E6s07qajcMF",0,29,1,1,0,1,1,0,1,1,1,1,0,7,9,1,1,0,1,"Disagree","Neutral","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Disagree","Agree","Agree","Agree",2,5,2,0,1,1,"5/22/2024","4:55:00 AM","5/22/2024","5:01:00 AM",100,387,1,"5/22/2024","5:02:00 AM",0.899999976,1995,"Yes","36752","White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","",1,1,0,0,NA,0,"Always (100%)",0,"Yes","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","I don't kNow","Blood","Incinerate","Disagree","Neutral","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neutral","Disagree","Strongly Agree","Agree","Agree","Yes",0,"State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza","Rabies,Influenza","","",29,"20–29","Lowndes County",2,1,1,2,0,"5/22/2024","4:55:00 AM","5/22/2024","5:01:00 AM",100,387,1,"5/22/2024","5:02:00 AM",0.899999976,1995,"Yes","36752","White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","I don't kNow","Blood","Incinerate","Disagree","Neutral","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neutral","Disagree","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","",1,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza","Rabies,Influenza","","",29,"20–29","Lowndes County",2,2
"R_7TpBGzCaRQMxyGl",0,35,1,1,0,1,1,1,1,1,0,0,0,5,9,0,0,0,1,"Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Disagree","Agree",3,6,1,1,1,0,"5/20/2024","4:33:00 AM","5/20/2024","4:41:00 AM",100,518,1,"5/20/2024","4:41:00 AM",0.899999976,1989,"Yes","36604","White","No","Male","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","",1,1,0,0,NA,0,"Always (100%)",1,"No","TRUE","TRUE","FALSE","I don't kNow","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Disagree","Agree","Yes",1,"State Wildlife Agency,Academic Publications,News Sources","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,CWD","Rabies,CWD","","",35,"30–39","Mobile County",3,8,1,3,1,"5/20/2024","4:33:00 AM","5/20/2024","4:41:00 AM",100,518,1,"5/20/2024","4:41:00 AM",0.899999976,1989,"Yes","36604","White","No","Male","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",60,"No","No","","Yes","Always (100%)","Baldwin,Chambers,Cherokee,Etowah,Jackson,Mobile,Montgomery,Morgan","No","TRUE","TRUE","FALSE","I don't kNow","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Disagree","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources","State Wildlife Agency,Academic Publications,News Sources","",1,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,CWD","Rabies,CWD","","",35,"30–39","Mobile County",2,2
"R_7WSZBSZQFPnYKdj",0,29,1,0,0,1,1,0,1,1,1,1,0,7,10,1,1,1,1,"Agree","Agree","Agree","Disagree","Disagree","Neutral","Disagree","Agree","Neutral","Disagree","Disagree","Neutral","Agree","Agree","Disagree","Disagree",3,3,2,1,0,1,"5/16/2024","2:07:00 AM","5/16/2024","2:13:00 AM",100,368,1,"5/16/2024","2:13:00 AM",1,1995,"Yes","35453","White","No","Female","$20,001-30,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","",1,1,0,0,NA,0,"Usually (>75%)",0,"Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Agree","Agree","Agree","Disagree","Disagree","Neutral","Disagree","Agree","Neutral","Disagree","Disagree","Neutral","Agree","Strongly Agree","Disagree","Disagree","Yes",0,"State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Leptospirosis,Vector borne diseases","Rabies,Leptospirosis,Vector borne diseases","","",29,"20–29","Tuscaloosa County",2,2,1,2,0,"5/16/2024","2:07:00 AM","5/16/2024","2:13:00 AM",100,368,1,"5/16/2024","2:13:00 AM",1,1995,"Yes","35453","White","No","Female","$20,001-30,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",80,"No","No","","Yes","Usually (>75%)","Hale,Tuscaloosa","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Agree","Agree","Agree","Disagree","Disagree","Neutral","Disagree","Agree","Neutral","Disagree","Disagree","Neutral","Agree","Strongly Agree","Disagree","Disagree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","",1,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Leptospirosis,Vector borne diseases","Rabies,Leptospirosis,Vector borne diseases","","",29,"20–29","Tuscaloosa County",2,3
"R_7eLAAMjlKpkcAX9",1,48,1,0,0,1,1,1,1,1,0,0,1,7,10,1,1,1,1,"Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Neutral","Disagree",3,5,2,1,1,1,"5/21/2024","12:25:00 PM","5/21/2024","12:39:00 PM",100,861,1,"5/21/2024","12:39:00 PM",0.699999988,1976,"Yes","35572","White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","",1,0,0,0,NA,0,"Always (100%)",0,"No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Disagree","Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Neutral","Disagree","No",0,"Other","Federal and SCWDS","Yes","One day in-person conference,One day virtual conference, Other","One day in-person conference,One day virtual conference, quarterly virtual","Quarterly virtual","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Emerging and Herp Diseases","",48,"40–49","Winston County",1,2,1,1,0,"5/21/2024","12:25:00 PM","5/21/2024","12:39:00 PM",100,861,1,"5/21/2024","12:39:00 PM",0.699999988,1976,"Yes","35572","White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Monthly",40,"No","No","","Yes","Always (100%)","Lawrence,Winston","No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Disagree","Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Neutral","Disagree","No","Other","Other","Federal and SCWDS",1,"One day in-person conference,One day virtual conference, Other","One day in-person conference,One day virtual conference, quarterly virtual","Quarterly virtual","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Emerging and Herp Diseases","",48,"40–49","Winston County",3,7
"R_7eQKegJEVacn6EB",1,56,NA,NA,0,1,1,1,0,1,1,NA,1,7,8,1,1,0,0,"Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Disagree",1,3,2,0,0,1,"5/20/2024","4:19:00 AM","5/20/2024","4:27:00 AM",100,466,1,"5/20/2024","4:27:00 AM",0.899999976,1968,"Yes","36526","I prefer Not to answer","I prefer Not to answer","I prefer Not to answer","$100,001+","Graduate or Professional School","Yes","Yes","No","","Yes",">20 years","Administration","Administration","","Federal Government","Federal Government","",0,0,0,0,NA,NA,"",0,"Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't kNow","FALSE","TRUE","Bites","I don't kNow","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Strongly Disagree","No",1,"State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","","Yes","One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",56,"50–59","Baldwin County",5,2,0,0,0,"5/20/2024","4:19:00 AM","5/20/2024","4:27:00 AM",100,466,1,"5/20/2024","4:27:00 AM",0.899999976,1968,"Yes","36526","I prefer Not to answer","I prefer Not to answer","I prefer Not to answer","$100,001+","Graduate or Professional School","Yes","Yes","No","","Yes",">20 years","Administration","Administration","","Federal Government","Federal Government","","Rarely",10,"No","No","","","","Baldwin,Mobile","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't kNow","FALSE","TRUE","Bites","I don't kNow","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Strongly Disagree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","",1,"One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",56,"50–59","Baldwin County",1,7
"R_7eRrAopdWys4g9n",0,33,1,0,0,1,1,0,1,1,1,0,0,8,10,1,1,1,1,"Disagree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Neutral","Neutral","Neutral","Agree","Disagree","Disagree",1,5,2,0,1,1,"5/21/2024","7:02:00 AM","5/21/2024","7:13:00 AM",100,707,1,"5/21/2024","7:14:00 AM",0.899999976,1991,"Yes","35616","White","Yes","Female","$60,001-70,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","",1,0,1,0,NA,0,"Always (100%)",0,"Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Agree","Disagree","Neutral","Neutral","Neutral","Strongly Agree","Disagree","Disagree","Yes",1,"State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,CWD","Rabies,Influenza,CWD","","",33,"30–39","Colbert County",3,2,1,2,0,"5/21/2024","7:02:00 AM","5/21/2024","7:13:00 AM",100,707,1,"5/21/2024","7:14:00 AM",0.899999976,1991,"Yes","35616","White","Yes","Female","$60,001-70,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",30,"Yes","No","","Yes","Always (100%)","Colbert,Lauderdale","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Agree","Disagree","Neutral","Neutral","Neutral","Strongly Agree","Disagree","Disagree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","",1,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,CWD","Rabies,Influenza,CWD","","",33,"30–39","Colbert County",2,3
"R_7fvOHU9YoykLuFw",1,59,1,1,0,0,0,0,0,0,1,NA,0,4,7,0,0,0,0,"Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree",0,3,0,0,0,0,"5/24/2024","6:54:00 AM","5/24/2024","7:04:00 AM",100,605,1,"5/24/2024","7:04:00 AM",0.699999988,1965,"Yes","36752","White","No","Male","$0-20,000","High school graduate/GED","No","No","No","","No","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","",1,1,0,0,NA,0,"Always (100%)",0,"Yes","I don't kNow","TRUE","FALSE","TRUE","FALSE","I don't kNow","I don't kNow","TRUE","Bites","IgNore","Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","No",0,"State Wildlife Agency","","Unsure","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",59,"50–59","Lowndes County",1,1,1,2,0,"5/24/2024","6:54:00 AM","5/24/2024","7:04:00 AM",100,605,1,"5/24/2024","7:04:00 AM",0.699999988,1965,"Yes","36752","White","No","Male","$0-20,000","High school graduate/GED","No","No","No","","No","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Daily",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","I don't kNow","TRUE","FALSE","TRUE","FALSE","I don't kNow","I don't kNow","TRUE","Bites","IgNore","Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","No","State Wildlife Agency","State Wildlife Agency","",0,"One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",59,"50–59","Lowndes County",1,8
"R_7gYt1tKKjLsOHHG",0,28,1,0,0,1,1,0,0,1,0,NA,0,5,6,0,0,0,0,"Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Agree","Agree","Agree","Neutral","Agree","Disagree","Agree","Agree","Neutral","Neutral",2,5,1,0,1,0,"5/21/2024","12:05:00 PM","5/21/2024","1:34:00 AM",100,48502,1,"5/21/2024","1:34:00 AM",0.899999976,1996,"Yes","35963","White","No","Female","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","",1,0,0,0,NA,NA,"",1,"No","TRUE","I don't kNow","FALSE","TRUE","FALSE","I don't kNow","I don't kNow","TRUE","Bites","I don't kNow","Strongly Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Neutral","Yes",1,"State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","","",28,"20–29","DeKalb County",5,12,1,2,0,"5/21/2024","12:05:00 PM","5/21/2024","1:34:00 AM",100,48502,1,"5/21/2024","1:34:00 AM",0.899999976,1996,"Yes","35963","White","No","Female","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"No","No","","","","Blount,Clay,Cullman,DeKalb,Etowah,Jackson,Jefferson,Madison,Marshall,Morgan,Randolph,Saint Clair","No","TRUE","I don't kNow","FALSE","TRUE","FALSE","I don't kNow","I don't kNow","TRUE","Bites","I don't kNow","Strongly Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Neutral","Yes","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","",1,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","","",28,"20–29","DeKalb County",3,6
