"START","END","PROG","DURATION","FINISHED","RECORDED","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITYfill","ACTIVITYfill.1","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","RACE_BIN","INCOME_BIN","GENDER_BIN","RESIDENT_BIN","AGE","AGE_BIN","SELFTITLE_BIN","ACTIVITY","LICENSE_BIN","BIOTIME_BIN","AFFILIATE_GROUP","ACTIVITY_GROUP","EDUCATION_BIN","DEGREE_BIN","TWS_BIN","COURSE_BIN","COURSETIME_BIN","COURSE_GROUP","DEMO_EDU_SCORE","DEMO_EDU_NORM","DEMO_EDU_AVG","DEMO_EDU_MED","DEMO_EXP_SCORE","DEMO_EXP_NORM","DEMO_EXP_AVG","DEMO_EXP_MED","PIGS_BINK","BRUCE_BINK","CWD_BINK","FLUAL_BINK","FLU_BINK","COVID_BINK","COVIDSPILL_BINK","RABIESAL_BINK","RABIES_BINK","TURKEY_BINK","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_NORM","KNOWLEDGE_AVG","KNOWLEDGE_MED","PIGS_BINC","BRUCE_BINC","CWD_BINC","FLUAL_BINC","FLU_BINC","COVID_BINC","COVIDSPILL_BINC","RABIESAL_BINC","RABIES_BINC","TURKEY_BINC","CONFIDENCE_SCORE","CONFIDENCE_SCORE_NORM","CONFIDENCE_AVG","CONFIDENCE_MED","POPRED_A","POPPLAN_A","SURVEY_A","VACCINE_A","PREVAL_A","DIVERSE_A","CONSEQ_A","CLIMATE_A","EDREQ_A","INFO_A","HANDSON_A","CWDAL_A","BATS_A","PPEREQ_A","EHD_A","DARWIN_A","ATT_CONTROL_SCORE","ATT_CONTROL_NORM","ATT_MISINFO_SCORE","ATT_MISINFO_NORM","ATT_CONCERN_SCORE","ATT_CONCERN_NORM","ATT_EDUCATION_SCORE","ATT_EDUCATION_NORM","ATT_REVERSE_SCORE","ATT_REVERSE_NORM","ATT_DIRECT_SCORE","ATT_DIRECT_NORM","CONTROL_AVG","CONTROL_MED","MISINFO_AVG","MISINFO_MED","CONCERN_AVG","CONCERN_MED","EDUCATION_AVG","EDUCATION_MED","REVERSE_AVG","REVERSE_MED","DIRECT_AVG","DIRECT_MED","TOPIC_COUNT","COLLECT_BIN","HANDLE_BIN","PPE_BIN","ACCESS_BIN","CONTACT_BIN","INTEREST_BIN","FIELD_BIN_MED","FIELD_BIN_50","STATE_BIN","PPETIME_BIN","FREEINFO_BIN_INPERSON","FREEINFO_BIN_VIRTUAL","FREEINFO_BIN_OTHER","TOPIC_BIN_RABIES","TOPIC_BIN_FLU","TOPIC_BIN_LEPTO","TOPIC_BIN_RR","TOPIC_BIN_VECTOR","TOPIC_BIN_CWD","TOPIC_BIN_COVID","TOPIC_BIN_ONEHEALTH","TOPIC_BIN_OTHER","TOPIC_BREADTH_BIN","SOURCE_BIN_FAMILY","SOURCE_BIN_AGENCY","SOURCE_BIN_ACADEMIC","SOURCE_BIN_SOCIAL","SOURCE_BIN_NEWS","SOURCE_BIN_CONFERENCES","SOURCE_BIN_NONE","SOURCE_BIN_OTHER","SOURCE_TRUST_COUNT","SOURCE_UNTRUST_COUNT","SOURCE_TRUST_BIN","PRACTICE_EXPOSURE_SCORE","PRACTICE_EXPOSURE_NORM","PRACTICE_AVG","PRACTICE_MED","PRACTICE_EDUCATION_SCORE","PRACTICE_EDUCATION_NORM"
"5/21/2024","5/21/2024",100,861,TRUE,"5","R_7eLAAMjlKpkcAX9",0.699999988,1976,"Yes",35572,"White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Monthly",40,"No","No","","Yes","Always (100%)","Lawrence,Winston","No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Disagree","Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Neutral","Disagree","No","Other","Other","Federal and SCWDS","Yes","One day in-person conference,One day virtual conference, Other","One day in-person conference,One day virtual conference, quarterly virtual","Quarterly virtual","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,Other","Emerging and Herp Diseases","",1,1,0,1,48,1,1,"Land/Wildlife Management",0,1,"Government","Fieldwork",1,1,1,1,0,"Older",2,1,1,0,3,0.75,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,5,2,4,5,3,4,4,2,5,5,5,4.33333333333333,0.866666666666667,4.66666666666667,0.933333333333333,4,0.8,4,0.8,4.42857142857143,0.885714285714286,4.125,0.825,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,NA,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1
"5/21/2024","5/21/2024",100,707,TRUE,"5","R_7eRrAopdWys4g9n",0.899999976,1991,"Yes",35616,"White","Yes","Female","$60,001-70,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",30,"Yes","No","","Yes","Always (100%)","Colbert,Lauderdale","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Agree","Disagree","Neutral","Neutral","Neutral","Strongly Agree","Disagree","Disagree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,CWD","Rabies,Influenza,CWD","","",1,1,0,1,33,0,1,"Land/Wildlife Management",1,0,"Government","Fieldwork",1,1,0,1,0,"Older",2,1,1,0,1,0.25,0,0,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,2,3,3,3,5,4,4,5,5,4,5,5,4.33333333333333,0.866666666666667,5,1,2.66666666666667,0.533333333333333,4.33333333333333,0.866666666666667,4.42857142857143,0.885714285714286,3.875,0.775,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,NA,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,3,0,1,1,0.25,1,1,3,1
"5/24/2024","5/24/2024",100,605,TRUE,"5","R_7fvOHU9YoykLuFw",0.699999988,1965,"Yes",36752,"White","No","Male","$0-20,000","High school graduate/GED","No","No","No",NA,"No","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Daily",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","I don't know","TRUE","FALSE","TRUE","FALSE","I don't know","I don't know","TRUE","Bites","Ignore","Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","No","State Wildlife Agency","State Wildlife Agency","","Unsure","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,0,1,1,59,1,0,"Land/Wildlife Management",1,0,"Government","Fieldwork",0,0,0,0,NA,"None",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,5,0.5,0,0,1,0,0,0,0,1,1,0,0,0,3,0.3,1,1,3,2,4,3,3,3,3,3,3,3,2,3,2,4,3,3,3,0.6,3,0.6,3,0.6,2.66666666666667,0.533333333333333,2.71428571428571,0.542857142857143,3.125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,NA,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0.5,0,0,2,0.666666666666667
"5/22/2024","5/22/2024",100,387,TRUE,"5","R_7SM8E6s07qajcMF",0.899999976,1995,"Yes",36752,"White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","I don't know","Blood","Incinerate","Disagree","Neutral","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neutral","Disagree","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza","Rabies,Influenza","","",1,1,1,1,29,0,1,"Land/Wildlife Management",1,0,"Government","Fieldwork",1,1,0,1,1,"Recent",2,1,1,0,1,0.25,0,0,1,1,1,1,1,0,0,0,0,1,6,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0,1,2,5,5,4,4,3,2,5,2,2,4,3,5,4,5,3.5,0.7,4.33333333333333,0.866666666666667,3.66666666666667,0.733333333333333,3,0.6,2.85714285714286,0.571428571428571,4.25,0.85,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,NA,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,2,0.5,1,1,3,1
"5/20/2024","5/20/2024",100,518,TRUE,"5","R_7TpBGzCaRQMxyGl",0.899999976,1989,"Yes",36604,"White","No","Male","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",60,"No","No","","Yes","Always (100%)","Baldwin,Chambers,Cherokee,Etowah,Jackson,Mobile,Montgomery,Morgan","No","TRUE","TRUE","FALSE","I don't know","FALSE","TRUE","TRUE","TRUE","Bites","Bury","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Disagree","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources","State Wildlife Agency,Academic Publications,News Sources","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,CWD","Rabies,CWD","","",1,0,1,1,35,0,1,"Land/Wildlife Management",0,0,"Nonprofit","Fieldwork",1,1,1,1,0,"Older",2,1,1,0,2,0.5,1,1,1,0,1,0,1,1,1,1,1,1,8,0.8,1,1,0,0,0,1,0,0,0,0,0,0,1,0.1,0,0,4,2,5,4,4,5,2,4,5,4,2,5,3,4,3,4,3.66666666666667,0.733333333333333,4,0.8,3.66666666666667,0.733333333333333,3.66666666666667,0.733333333333333,3.42857142857143,0.685714285714286,4,0.8,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,NA,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0.25,1,1,3,1
"5/21/2024","5/21/2024",77,531,FALSE,"8","R_6ZCeY9nA0XVZTC0",0.699999988,2000,"Yes",35401,"White","No","Male","$60,001-70,000","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Rarely",20,"Yes","No","","Yes",NA,"Greene,Hale,Henry","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Field dress and consumption","Strongly Disagree","Disagree","Strongly Agree","Neutral","Strongly Disagree","Disagree","Disagree","Agree","Strongly Agree","","","","","","","","","","","","","","","","","","","",1,1,1,1,24,0,1,"Land/Wildlife Management",1,0,"Private","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,1,1,1,1,1,1,1,0,9,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,5,2,5,3,5,4,0.8,4.33333333333333,0.866666666666667,NA,NA,NA,NA,4.2,0.84,4,0.8,1,1,1,1,NA,NA,NA,NA,1,1,1,1,0,1,0,1,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,1,0.333333333333333
"5/28/2024","5/28/2024",100,458,TRUE,"5","R_5TAUTsApjaUpcEY",0.899999976,1987,"Yes",36830,"White","No","Female","$100,001+","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",50,"Yes","Yes","Alive - Not Sedated","Yes","Sometimes (25%-75%)","Lee","No","TRUE","I don't know","FALSE","TRUE","FALSE","TRUE","I don't know","TRUE","Blood","I don't know","Neutral","Agree","Agree","Neutral","Strongly Disagree","Disagree","Neutral","Strongly Agree","Neutral","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Disagree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences,Other","State Wildlife Agency,Academic Publications,News Sources,Conferences,Other","Federal agencies like the CDC","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Leptospirosis,Vector borne diseases,One Health","Rabies,Influenza,Leptospirosis,Vector borne diseases,One Health","","",1,1,0,1,37,1,1,"Research",0,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,1,1,1,1,0,1,0,0,6,0.6,0,0,0,1,0,0,0,0,1,0,0,1,3,0.3,1,1,4,3,5,3,3,4,2,4,5,3,4,3,4,4,3,5,3.83333333333333,0.766666666666667,3.66666666666667,0.733333333333333,3,0.6,4,0.8,3.57142857142857,0.714285714285714,3.75,0.75,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,3,1,1,4,1,1,1,3,1
"5/15/2024","5/15/2024",100,438,TRUE,"5","R_15blYV6wxynsLC1",0.899999976,1985,"Yes",36804,"White","No","Male","$100,001+","Graduate or Professional School","Yes","Yes","No",NA,"Yes","10-20 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Rarely",10,"No","Yes","Dead","Yes","Sometimes (25%-75%)","Barbour,Bullock,Chambers,Covington,Dallas,Hale,Lee","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Neutral","Agree","Agree","Disagree","Yes","Academic Publications,News Sources","Academic Publications,News Sources","","Yes","One day virtual conference","One day virtual conference","","Vector borne diseases","Vector borne diseases","","",1,1,1,1,39,1,1,"Research",1,1,"Academic","Science/Technical",1,1,1,0,NA,"None",2,1,1,0,3,0.75,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,5,5,2,3,4,2,4,5,5,2,5,5,3.83333333333333,0.766666666666667,5,1,4,0.8,3.33333333333333,0.666666666666667,4.14285714285714,0.828571428571429,3.875,0.775,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.25,0,0,2,0.666666666666667
"5/29/2024","5/29/2024",100,997,TRUE,"5","R_5PzBd9SbA62THMd",NA,1992,"Yes",35466,"White","No","Male","$30,001-40,000","Some College/AA or AS (2-year degree)","No","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Daily",90,"Yes","No","","Yes","Sometimes (25%-75%)","Bibb,Chilton,Dallas,Greene,Hale,Perry,Pickens,Tuscaloosa,Walker,Winston","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't know","I don't know","TRUE","Bites","Incinerate","Agree","Agree","Neutral","Disagree","Agree","Disagree","Strongly Disagree","Agree","Neutral","Agree","Neutral","Agree","Strongly Disagree","Neutral","Strongly Agree","Agree","Yes","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,Conferences","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,Conferences","","Yes","One day in-person conference","One day in-person conference","","Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2","Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2","","",1,0,1,1,32,0,1,"Land/Wildlife Management",1,0,"Government","Fieldwork",0,0,0,1,1,"Recent",0,0,0,0,1,0.25,0,0,1,1,1,1,1,0,0,1,1,1,8,0.8,1,1,0,0,0,0,0,1,1,0,0,0,2,0.2,1,1,4,5,4,3,4,3,4,1,3,1,2,2,4,3,4,2,3.83333333333333,0.766666666666667,2.66666666666667,0.533333333333333,3.66666666666667,0.733333333333333,2,0.4,2.85714285714286,0.571428571428571,3.5,0.7,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,NA,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,3,2,1,3,0.75,0,0,2,0.666666666666667
"5/28/2024","5/28/2024",100,882,TRUE,"5","R_6Gw6dnuRMm4QxWC",1,2004,"Yes",36830,"White","No","I prefer Not to answer","$50,001-60,000","High school graduate/GED","No","No","No",NA,"No","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Academic/Research Institution","Academic/Research Institution","","Weekly",90,"No","No","","Yes","Sometimes (25%-75%)","Lee","No","TRUE","FALSE","TRUE","TRUE","I don't know","I don't know","I don't know","I don't know","Bites","Incinerate","Neutral","Neutral","Neutral","Agree","Disagree","Disagree","Neutral","Agree","Agree","Disagree","Neutral","Agree","Strongly Agree","Agree","Neutral","Agree","Yes","Friends/Family,Academic Publications","Friends/Family,Academic Publications","","Yes","One day in-person conference","One day in-person conference","","Rabies,CWD,SarsCoV2","Rabies,CWD,SarsCoV2","","",1,0,NA,1,20,0,0,"Land/Wildlife Management",0,0,"Academic","Fieldwork",0,0,0,0,NA,"None",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5,0.5,0,0,0,0,0,0,1,1,1,1,0,0,4,0.4,1,1,4,3,4,4,2,3,4,5,4,3,2,3,3,3,2,4,3.5,0.7,3,0.6,3,0.6,3,0.6,3,0.6,3.375,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,NA,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,0.5,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,736,TRUE,"5","R_7q4eFMhWd7HhjJy",0.899999976,1975,"Yes",36580,"White","No","Male","$70,001-80,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","10-20 years","Administration","Administration","","State/Provincial Government","State/Provincial Government","","Rarely",10,"No","No","","Yes","Sometimes (25%-75%)","Baldwin,Mobile","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't know","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Disagree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Strongly Agree","Agree","Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,Year-long once a month virtual conference","One day in-person conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,1,1,1,49,1,1,"Administration",1,1,"Government","Education/Admin",1,1,0,1,0,"Older",2,1,1,0,2,0.5,1,1,1,1,1,1,1,0,1,1,1,1,9,0.9,1,1,0,0,0,0,0,1,0,0,0,0,1,0.1,0,0,3,3,5,4,4,4,2,5,5,2,4,5,2,4,5,5,3.5,0.7,5,1,3.33333333333333,0.666666666666667,3.66666666666667,0.733333333333333,3.85714285714286,0.771428571428571,3.75,0.75,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,NA,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,3,0,1,0,0,1,1,3,1
"5/15/2024","5/15/2024",100,1255,TRUE,"5","R_2mxBbIVl41Evegu",1,1999,"Yes",36832,"White","No","Male","$0-20,000","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Daily",50,"Yes","Yes","Alive - Not Sedated","Yes",NA,"Russell","Yes","TRUE","FALSE","FALSE","I don't know","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Neutral","Agree","Disagree","Disagree","Neutral","Disagree","Strongly Agree","Neutral","Agree","Agree","Agree","Agree","Agree","Neutral","Disagree","No","Academic Publications,Conferences","Academic Publications,Conferences","","Yes","One day in-person conference","One day in-person conference","","Vector borne diseases,CWD,SarsCoV2,One Health","Vector borne diseases,CWD,SarsCoV2,One Health","","",1,0,1,1,25,0,1,"Research",1,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,1,0,1,1,1,1,1,1,9,0.9,1,1,0,0,0,1,0,0,0,0,0,0,1,0.1,0,0,3,4,5,3,4,4,4,4,4,3,4,5,3,4,4,4,3.66666666666667,0.733333333333333,4.33333333333333,0.866666666666667,4,0.8,3.66666666666667,0.733333333333333,3.85714285714286,0.771428571428571,3.875,0.775,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,2,0,1,4,1,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,1271,TRUE,"5","R_3OSVrRZ8iwEe1mS",1,1975,"Yes",36420,"White","No","Male","$70,001-80,000","Graduate or Professional School","Yes","No","No",NA,"Yes",">20 years","Education","Education","","Private Industry","Private Industry","","Daily",50,"Yes","Yes","Alive - Not Sedated","Yes",NA,"Covington,Escambia,Hale,Jefferson,Tuscaloosa","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Place in a dumpster","Disagree","Agree","Agree","Disagree","Strongly Disagree","Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Neutral","Agree","Disagree","No","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","Diseases that affect wild turkeys","",1,1,1,1,49,1,1,"Education",1,1,"Private","Education/Admin",1,1,0,0,NA,"None",2,1,1,0,2,0.5,1,1,1,1,1,1,1,1,1,1,1,0,9,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,4,5,4,4,3,2,4,4,4,4,4,5,4.16666666666667,0.833333333333333,4.33333333333333,0.866666666666667,4.33333333333333,0.866666666666667,3,0.6,3.71428571428571,0.742857142857143,4.25,0.85,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,3,2,1,4,1,1,1,3,1
"5/31/2024","5/31/2024",100,393,TRUE,"5","R_52mtKgHB43KGTNE",1,1996,"Yes",35772,"White","No","Male","$40,001-50,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes","5-10 years","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",70,"Yes","Yes","Alive - Not Sedated","Yes",NA,"Jackson","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't know","I don't know","TRUE","Blood","Incinerate","Disagree","Agree","Agree","Disagree","Disagree","Neutral","Agree","Agree","Neutral","Agree","Agree","Agree","Neutral","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Influenza","Rabies,Influenza","","",1,0,1,1,28,0,1,"Land/Wildlife Management",1,0,"Government","Fieldwork",1,1,1,1,1,"Recent",2,1,1,0,2,0.5,1,1,1,1,1,1,1,0,0,1,0,1,7,0.7,0,0,0,0,0,0,0,1,1,0,0,0,2,0.2,1,1,3,2,4,3,4,4,4,3,5,2,2,4,4,4,4,4,3.33333333333333,0.666666666666667,4,0.8,4,0.8,3,0.6,3,0.6,4,0.8,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,NA,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,0,1,4,1,0,0,2,0.666666666666667
