"SDATE","STIME","EDATE","ETIME","PROG","DURATION","FINISHED","RECDATE","RECTIME","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITY","ACTIVITYfill","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","DURATIONmin","AGEnum","AGE","AGEint","LOCATION","AGEbin","RACEbin","GENDERbin","INCOMEbin","EDUCATIONbin","DEGREEbin","TWSbin","COURSEbin","SELFTITLEbin","LICENSEbin","COURSETIMEbin","BIOTIMEbin","PIGScorr","PIGScert","BRUCEcorr","BRUCEcert","CWDcorr","CWDcert","FLUALcorr","FLUALcert","FLUcorr","FLUcert","COVIDcorr","COVIDcert","COVIDSPILLcorr","COVIDSPILLcert","RABIESALcorr","RABIESALcert","RABIEScorr","RABIEScert","TURKEYcorr","TURKEYcert","CORRECTnum","CERTAINnum","CORRECTmed","CORRECTavg","CERTAINmed","CERTAINavg","CWDALatt","BATSatt","PPEREQatt","EHDatt","POPPLANatt","SURVEYatt","VACCINEatt","PREVALatt","DIVERSEatt","CONSEQatt","CLIMATEatt","EDREQatt","INFOatt","DARWINatt","POPREDatt","HANDSONatt","CWDALattnum","BATSattnum","PPEREQattnum","EHDattnum","POPPLANattnum","SURVEYattnum","VACCINEattnum","PREVALattnum","DIVERSEattnum","CONSEQattnum","CLIMATEattnum","EDREQattnum","INFOattnum","DARWINattnum","POPREDattnum","HANDSONattnum","ATTITUDEnum","ATTITUDEbin","FAVnum","NEUTRALnum","UNFAVnum","FAVbin","NEUTRALbin","UNFAVbin","nCOUNTIES","nCOUNTIESbin","COLLECTbin","HANDLEbin","PPEbin","FIELDbin","STATEbin","CONTACTbin","COUNTIESbin","PRACnum","PRACbin","nSOURCE","nFREEINFO","EDREQedu","INFOedu","HANDSONedu","EDREQedunum","HANDSONedunum","INFOedunum","nTOPICS","FREEINFOedu","TOPICSedu","SOURCEedu","ACCESSedu","INTERESTedu","INFOnum","INFObin"
"5/24/2024","6:54:00 AM","5/24/2024","7:04:00 AM",100,605,TRUE,"5/24/2024","7:04:00 AM","R_7fvOHU9YoykLuFw",0.699999988,1965,"Yes","36752","White","No","Male","$0-20,000","High school graduate/GED","No","No","No","","No","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Daily",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","i don't know","true","false","true","false","i don't know","i don't know","true","bites","ignore","Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","No","State Wildlife Agency","State Wildlife Agency","","Unsure","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",10.0833333333333,59,59,"50–59","Lowndes County",1,1,1,0,0,0,0,0,0,1,NA,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Neutral","Unfavorable","Favorable","Neutral","Favorable","Favorable","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Unfavorable",1,0,2,1,2,2,1,1,1,1,1,1,1,1,1,0,17,0,3,11,2,0,1,0,1,1,0,0,0,1,NA,1,0,2,0,1,1,"Neutral","Neutral","Less",1,0,1,8,1,1,0,0,1,5,0
"5/22/2024","4:55:00 AM","5/22/2024","5:01:00 AM",100,387,TRUE,"5/22/2024","5:02:00 AM","R_7SM8E6s07qajcMF",0.899999976,1995,"Yes","36752","White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",90,"No","No","","Yes","Always (100%)","Lowndes","Yes","true","false","false","true","false","false","false","i don't know","blood","incinerate","Disagree","Neutral","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neutral","Disagree","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza","Rabies,Influenza","","",6.45,29,29,"20–29","Lowndes County",0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,7,10,1,1,0,0,"Unfavorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Favorable","Unfavorable","Unfavorable",0,1,2,0,2,2,2,2,2,1,0,2,2,2,0,0,20,0,9,2,5,1,0,1,1,1,0,0,0,1,NA,1,0,2,0,2,2,"More","More","Less",2,0,0,2,1,0,0,1,2,6,0
"5/20/2024","4:33:00 AM","5/20/2024","4:41:00 AM",100,518,TRUE,"5/20/2024","4:41:00 AM","R_7TpBGzCaRQMxyGl",0.899999976,1989,"Yes","36604","White","No","Male","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",60,"No","No","","Yes","Always (100%)","Baldwin,Chambers,Cherokee,Etowah,Jackson,Mobile,Montgomery,Morgan","No","true","true","false","i don't know","false","true","true","true","bites","bury","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Disagree","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources","State Wildlife Agency,Academic Publications,News Sources","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,CWD","Rabies,CWD","","",8.63333333333333,35,35,"30–39","Mobile County",0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Neutral","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Unfavorable",0,1,2,1,2,2,2,2,2,0,2,2,0,2,2,0,22,1,10,2,4,1,0,0,8,8,0,0,0,1,NA,1,1,3,1,3,2,"More","Less","Less",2,0,2,2,1,0,1,1,2,9,1
"5/21/2024","2:56:00 AM","5/21/2024","3:05:00 AM",77,531,FALSE,"8/21/2024","3:05:00 AM","R_6ZCeY9nA0XVZTC0",0.699999988,2000,"Yes","35401","White","No","Male","$60,001-70,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Rarely",20,"Yes","No","","Yes","Rarely (<25%)","Greene,Hale,Henry","Yes","true","false","false","true","false","true","true","true","bites","field dress and consumption","Strongly Disagree","Disagree","Strongly Agree","Neutral","Strongly Disagree","Disagree","Disagree","Agree","Strongly Agree","","","","","","","","","","","","","","","","","","","",8.85,24,24,"20–29","Tuscaloosa County",0,1,1,0,1,1,0,0,1,1,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Unfavorable","Favorable","Neutral","Unfavorable","Favorable","Favorable",NA,NA,NA,NA,NA,NA,"Favorable","Favorable",NA,0,0,2,1,0,2,2,NA,NA,NA,NA,NA,NA,2,2,NA,11,0,5,1,3,0,0,0,3,3,1,0,0,0,NA,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,1,0
"5/28/2024","3:24:00 AM","5/28/2024","3:32:00 AM",100,458,TRUE,"5/28/2024","3:32:00 AM","R_5TAUTsApjaUpcEY",0.899999976,1987,"Yes","36830","White","No","Female","$100,001+","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",50,"Yes","Yes","Alive - Not Sedated","Yes","Sometimes (25%-75%)","Lee","No","true","i don't know","false","true","false","true","i don't know","true","blood","i don't know","Neutral","Agree","Agree","Neutral","Strongly Disagree","Disagree","Neutral","Strongly Agree","Neutral","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Disagree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences,Other","State Wildlife Agency,Academic Publications,News Sources,Conferences,Other","Federal agencies like the CDC","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Leptospirosis,Vector borne diseases,One Health","Rabies,Influenza,Leptospirosis,Vector borne diseases,One Health","","",7.63333333333333,37,37,"30–39","Lee County",1,1,0,0,1,1,0,0,1,0,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,5,10,0,0,0,0,"Neutral","Favorable","Favorable","Neutral","Neutral","Favorable","Neutral","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable",1,2,2,1,1,2,1,1,2,0,2,2,1,2,2,2,24,1,9,6,1,1,1,0,1,1,1,1,0,1,1,1,0,4,1,5,2,"More","Neutral","More",2,2,1,5,1,1,1,0,2,10,1
"5/15/2024","2:11:00 AM","5/15/2024","2:18:00 AM",100,438,TRUE,"5/15/2024","2:18:00 AM","R_15blYV6wxynsLC1",0.899999976,1985,"Yes","36804","White","No","Male","$100,001+","Graduate or Professional School","Yes","Yes","No","","Yes","10-20 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Rarely",10,"No","Yes","Dead","Yes","Sometimes (25%-75%)","Barbour,Bullock,Chambers,Covington,Dallas,Hale,Lee","Yes","true","false","false","true","false","true","true","true","bites","incinerate","Strongly Disagree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Neutral","Agree","Agree","Disagree","Yes","Academic Publications,News Sources","Academic Publications,News Sources","","Yes","One day virtual conference","One day virtual conference","","Vector borne diseases","Vector borne diseases","","",7.3,39,39,"30–39","Lee County",1,1,1,0,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Unfavorable","Favorable","Unfavorable","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable",0,2,0,0,0,2,2,2,2,0,1,2,2,2,1,2,20,0,9,2,5,1,0,1,7,7,0,1,0,0,0,0,1,2,0,2,1,"More","More","More",2,2,0,1,1,0,0,1,2,8,0
"5/29/2024","9:33:00 AM","5/29/2024","9:50:00 AM",100,997,TRUE,"5/29/2024","9:50:00 AM","R_5PzBd9SbA62THMd",NA,1992,"Yes","35466","White","No","Male","$30,001-40,000","Some College/AA or AS (2-year degree)","No","No","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Daily",90,"Yes","No","","Yes","Sometimes (25%-75%)","Bibb,Chilton,Dallas,Greene,Hale,Perry,Pickens,Tuscaloosa,Walker,Winston","Yes","true","false","false","true","false","i don't know","i don't know","true","bites","incinerate","Agree","Agree","Neutral","Disagree","Agree","Disagree","Strongly Disagree","Agree","Neutral","Agree","Neutral","Agree","Strongly Disagree","Neutral","Strongly Agree","Agree","Yes","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,Conferences","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,Conferences","","Yes","One day in-person conference","One day in-person conference","","Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2","Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2","","",16.6166666666667,32,32,"30–39","Pickens County",0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Favorable","Favorable","Neutral","Unfavorable","Unfavorable","Favorable","Neutral","Favorable","Neutral","Favorable","Unfavorable","Neutral","Favorable","Unfavorable","Favorable","Unfavorable",2,2,1,0,0,2,1,2,1,2,0,1,2,0,2,0,18,0,7,4,5,0,1,1,10,10,1,0,0,1,NA,1,1,4,1,5,1,"Neutral","More","Less",1,0,0,5,1,1,1,1,2,7,0
"5/28/2024","9:25:00 AM","5/28/2024","9:40:00 AM",100,882,TRUE,"5/28/2024","9:40:00 AM","R_6Gw6dnuRMm4QxWC",1,2004,"Yes","36830","White","No","I prefer Not to answer","$50,001-60,000","High school graduate/GED","No","No","No","","No","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Academic/Research Institution","Academic/Research Institution","","Weekly",90,"No","No","","Yes","Sometimes (25%-75%)","Lee","No","true","false","true","true","i don't know","i don't know","i don't know","i don't know","bites","incinerate","Neutral","Neutral","Neutral","Agree","Disagree","Disagree","Neutral","Agree","Agree","Disagree","Neutral","Agree","Strongly Agree","Agree","Neutral","Agree","Yes","Friends/Family,Academic Publications","Friends/Family,Academic Publications","","Yes","One day in-person conference","One day in-person conference","","Rabies,CWD,SarsCoV2","Rabies,CWD,SarsCoV2","","",14.7,20,20,"20–29","Lee County",0,1,NA,0,0,0,0,0,0,0,NA,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,5,10,0,0,0,0,"Neutral","Neutral","Neutral","Favorable","Neutral","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Unfavorable",1,1,1,2,1,2,2,0,1,2,2,2,1,2,2,0,22,1,8,6,2,0,1,0,1,1,0,0,0,1,NA,1,0,2,0,2,1,"More","Neutral","Less",2,0,1,3,1,0,0,1,2,7,0
"5/21/2024","4:19:00 AM","5/21/2024","4:31:00 AM",100,736,TRUE,"5/21/2024","4:31:00 AM","R_7q4eFMhWd7HhjJy",0.899999976,1975,"Yes","36580","White","No","Male","$70,001-80,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","10-20 years","Administration","Administration","","State/Provincial Government","State/Provincial Government","","Rarely",10,"No","No","","Yes","Sometimes (25%-75%)","Baldwin,Mobile","Yes","true","false","false","true","false","i don't know","true","true","bites","incinerate","Strongly Disagree","Disagree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Strongly Agree","Agree","Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,Year-long once a month virtual conference","One day in-person conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",12.2666666666667,49,49,"40–49","Baldwin County",1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Unfavorable","Unfavorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable",0,0,2,0,1,2,2,2,2,0,2,2,2,2,1,2,22,1,10,2,4,1,0,0,2,2,0,0,0,0,NA,0,0,0,0,3,2,"More","More","More",2,2,0,8,1,1,1,1,2,10,1
"5/15/2024","10:33:00 AM","5/15/2024","10:54:00 AM",100,1255,TRUE,"5/15/2024","10:54:00 AM","R_2mxBbIVl41Evegu",1,1999,"Yes","36832","White","No","Male","$0-20,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Daily",50,"Yes","Yes","Alive - Not Sedated","Yes","Usually (>75%)","Russell","Yes","true","false","false","i don't know","false","true","true","true","bites","incinerate","Strongly Disagree","Neutral","Agree","Disagree","Disagree","Neutral","Disagree","Strongly Agree","Neutral","Agree","Agree","Agree","Agree","Agree","Neutral","Disagree","No","Academic Publications,Conferences","Academic Publications,Conferences","","Yes","One day in-person conference","One day in-person conference","","Vector borne diseases,CWD,SarsCoV2,One Health","Vector borne diseases,CWD,SarsCoV2,One Health","","",20.9166666666667,25,25,"20–29","Lee County",0,1,1,0,1,1,0,0,1,1,NA,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Unfavorable","Neutral","Favorable","Unfavorable","Unfavorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable",0,1,2,0,0,2,1,2,2,2,2,2,1,2,1,2,22,1,9,4,3,1,1,0,1,1,1,1,0,1,1,1,0,4,1,2,1,"More","Neutral","More",2,2,1,4,1,1,0,0,2,9,1
"5/21/2024","7:13:00 AM","5/21/2024","7:35:00 AM",100,1271,TRUE,"5/21/2024","7:35:00 AM","R_3OSVrRZ8iwEe1mS",1,1975,"Yes","36420","White","No","Male","$70,001-80,000","Graduate or Professional School","Yes","No","No","","Yes",">20 years","Education","Education","","Private Industry","Private Industry","","Daily",50,"Yes","Yes","Alive - Not Sedated","Yes","Usually (>75%)","Covington,Escambia,Hale,Jefferson,Tuscaloosa","Yes","true","false","false","true","false","true","true","true","bites","place in a dumpster","Disagree","Agree","Agree","Disagree","Strongly Disagree","Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Neutral","Agree","Disagree","No","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","Diseases that affect wild turkeys","",21.1833333333333,49,49,"40–49","Covington County",1,1,1,0,1,1,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable",0,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,26,1,12,2,2,1,0,0,5,5,1,1,0,1,1,1,1,5,1,5,3,"Neutral","More","More",1,2,0,8,1,1,1,0,2,8,0
"5/31/2024","11:09:00 AM","5/31/2024","11:15:00 AM",100,393,TRUE,"5/31/2024","11:15:00 AM","R_52mtKgHB43KGTNE",1,1996,"Yes","35772","White","No","Male","$40,001-50,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes","5-10 years","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",70,"Yes","Yes","Alive - Not Sedated","Yes","Usually (>75%)","Jackson","Yes","true","false","false","true","false","i don't know","i don't know","true","blood","incinerate","Disagree","Agree","Agree","Disagree","Disagree","Neutral","Agree","Agree","Neutral","Agree","Agree","Agree","Neutral","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Influenza","Rabies,Influenza","","",6.55,28,28,"20–29","Jackson County",0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,6,10,0,0,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Neutral","Unfavorable",0,2,2,0,2,2,1,2,2,2,1,2,2,2,1,0,23,1,10,3,3,1,0,0,1,1,1,1,0,1,1,1,0,4,1,3,1,"More","More","Less",2,0,0,2,1,0,1,1,2,7,0
"5/28/2024","10:01:00 AM","5/28/2024","10:08:00 AM",100,424,TRUE,"5/28/2024","10:08:00 AM","R_58SsHJ4nN41MPbz",1,2003,"Yes","36830","White","No","Female","$70,001-80,000","High school graduate/GED","No","No","Yes","<5 years","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",50,"Yes","Yes","Alive - Not Sedated","Yes","Usually (>75%)","Chambers,Lee","Yes","true","false","i don't know","i don't know","i don't know","i don't know","i don't know","i don't know","bites","i don't know","Neutral","Agree","Agree","Neutral","Disagree","Disagree","Disagree","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Neutral","Neutral","Yes","State Wildlife Agency,Academic Publications,News Sources","State Wildlife Agency,Academic Publications,News Sources","","Yes","One day virtual conference","One day virtual conference","","Rabies,Vector borne diseases,SarsCoV2","Rabies,Vector borne diseases,SarsCoV2","","",7.06666666666667,21,21,"20–29","Lee County",0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,3,10,0,0,0,0,"Neutral","Favorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral",1,2,2,1,0,2,2,2,2,2,2,2,1,2,2,1,26,1,11,4,1,1,1,0,2,2,1,1,0,1,1,1,0,4,1,3,1,"More","Neutral","Neutral",2,1,1,3,1,0,1,1,2,9,1
"6/3/2024","12:05:00 PM","6/3/2024","12:42:00 PM",100,2194,TRUE,"6/3/2024","12:42:00 PM","R_3URdG2MZB4r82Ep",1,2001,"Yes","36830","White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","No","<1 year","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",90,"Yes","Yes","Alive - Sedated","Yes","Usually (>75%)","Lee,Mobile","No","true","true","false","true","false","true","i don't know","true","bites","i don't know","Strongly Disagree","Agree","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Neutral","Agree","Strongly Agree","Agree","Disagree","No","State Wildlife Agency,Social Media,News Sources","State Wildlife Agency,Social Media,News Sources","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",36.5666666666667,23,23,"20–29","Lee County",0,1,0,0,1,1,0,0,0,0,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,6,10,0,0,0,0,"Unfavorable","Favorable","Unfavorable","Unfavorable","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable",0,2,0,0,0,2,0,2,2,1,2,2,2,2,2,2,21,1,10,1,5,1,0,1,2,2,1,1,0,1,1,1,0,4,1,3,3,"More","More","More",2,2,0,8,1,1,1,0,2,9,1
"5/23/2024","3:46:00 AM","5/23/2024","4:09:00 AM",100,1355,TRUE,"5/23/2024","4:09:00 AM","R_1Sjg1eP9aUqyzMg",0.5,1980,"Yes","36317","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",40,"Yes","Yes","Dead","Yes","Usually (>75%)","Barbour,Coffee,Dale,Geneva,Henry,Houston","Yes","true","false","false","true","false","true","true","true","bites","bury","Strongly Disagree","Agree","Agree","Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Disagree","Strongly Agree","Neutral","Agree","Yes","Academic Publications","Academic Publications","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Other","Other","lymphoproliferative disease","",22.5833333333333,44,44,"40–49","Henry County",1,1,1,0,1,1,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Neutral","Neutral","Favorable","Unfavorable",0,2,2,0,2,2,2,2,2,2,0,2,1,1,2,0,22,1,10,2,4,1,0,0,6,6,1,1,0,0,0,1,1,4,1,1,1,"More","Neutral","Less",2,0,1,1,1,0,0,1,2,7,0
